20411,,2675,9,0
20411,12:37:00,2676,10,1
20411,,2677,11,0
20411,,2678,12,0
20411,,2679,13,0
20411,12:42:00,2375,14,1
20412,12:45:00,2375,1,1
20412,,2374,2,0
20412,,1385,3,0
20412,12:48:00,2670,4,1
20412,,2671,5,0
20412,,2672,6,0
20412,,2673,7,0
20412,12:53:00,2674,8,1
20412,,2675,9,0
20412,12:57:00,2676,10,1
20412,,2677,11,0
20412,,2678,12,0
20412,,2679,13,0
20412,13:2:00,2375,14,1
20413,13:5:00,2375,1,1
20413,,2374,2,0
20413,,1385,3,0
20413,13:8:00,2670,4,1
20413,,2671,5,0
20413,,2672,6,0
20413,,2673,7,0
20413,13:13:00,2674,8,1
20413,,2675,9,0
20413,13:17:00,2676,10,1
20413,,2677,11,0
20413,,2678,12,0
20413,,2679,13,0
20413,13:22:00,122,14,1
20414,13:35:00,2375,1,1
20414,,2374,2,0
20414,,1385,3,0
20414,13:38:00,2670,4,1
20414,,2671,5,0
20414,,2672,6,0
20414,,2673,7,0
20414,13:43:00,2674,8,1
20414,,2675,9,0
20414,13:47:00,2676,10,1
20414,,2677,11,0
20414,,2678,12,0
20414,,2679,13,0
20414,13:52:00,122,14,1
20415,14:5:00,2375,1,1
20415,,2374,2,0
20415,,1385,3,0
20415,14:8:00,2670,4,1
20415,,2671,5,0
20415,,2672,6,0
20415,,2673,7,0
20415,14:14:00,2674,8,1
20415,,2675,9,0
20415,14:19:00,2676,10,1
20415,,2677,11,0
20415,,2678,12,0
20415,,2679,13,0
20415,14:24:00,122,14,1
20501,07:30:00,2375,1,1
20501,,2374,2,0
20501,,1385,3,0
20501,07:33:00,2670,4,1
20501,,2671,5,0
20501,,2672,6,0
20501,,2673,7,0
20501,07:38:00,2674,8,1
20501,,2675,9,0
20501,07:41:00,2676,10,1
20501,,2677,11,0
20501,,2678,12,0
20501,,2679,13,0
20501,07:46:00,2375,14,1
20502,07:50:00,2375,1,1
20502,,2374,2,0
20502,,1385,3,0
20502,07:53:00,2670,4,1
20502,,2671,5,0
20502,,2672,6,0
20502,,2673,7,0
20502,07:58:00,2674,8,1
20502,,2675,9,0
20502,08:1:00,2676,10,1
20502,,2677,11,0
20502,,2678,12,0
20502,,2679,13,0
20502,08:6:00,122,14,1
20503,08:20:00,2375,1,1
20503,,2374,2,0
20503,,1385,3,0
20503,08:23:00,2670,4,1
20503,,2671,5,0
20503,,2672,6,0
20503,,2673,7,0
20503,08:28:00,2674,8,1
20503,,2675,9,0
20503,08:32:00,2676,10,1
20503,,2677,11,0
20503,,2678,12,0
20503,,2679,13,0
20503,08:38:00,122,14,1
20504,09:0:00,2375,1,1
20504,,2374,2,0
20504,,1385,3,0
20504,09:3:00,2670,4,1
20504,,2671,5,0
20504,,2672,6,0
20504,,2673,7,0
20504,09:8:00,2674,8,1
20504,,2675,9,0
